arrive_or_depart,schedule,airline,flight_number,gate,terminal
D,2018-08-01T10:15:00,Southwest Airlines,2362,C1,4
D,2018-08-01T10:15:00,Southwest Airlines,2448,C17,4
D,2018-08-01T10:15:00,American Airlines,534,B14,4
D,2018-08-01T10:15:00,American Airlines,1499,A26,4
D,2018-08-01T10:15:00,American Airlines,5859,B5,4
A,2018-08-01T10:15:00,Southwest Airlines,2389,D5,4
D,2018-08-01T10:17:00,American Airlines,777,A21,4
D,2018-08-01T00:04:00,American Airlines,419,A21,4
A,2018-08-01T00:05:00,Southwest Airlines,385,D7,4
A,2018-08-01T00:05:00,Southwest Airlines,694,C8,4
D,2018-08-01T00:11:00,Delta Air Lines,2160,19,3
A,2018-08-01T00:12:00,United Airlines,5663,5,2
A,2018-08-01T00:25:00,Southwest Airlines,1906,C3,4
D,2018-08-01T00:35:00,American Airlines,631,A18,4
D,2018-08-01T00:45:00,Delta Air Lines,1717,17,3
D,2018-08-01T00:48:00,Spirit Airlines,972,2,2
D,2018-08-01T00:04:00,American Airlines,2054,DX,4
D,2018-08-01T00:35:00,American Airlines,447,DX,4
D,2018-08-01T01:10:00,American Airlines,599,A29,4
D,2018-08-01T05:00:00,American Airlines,832,A30,4
D,2018-08-01T05:05:00,Southwest Airlines,770,C8,4
D,2018-08-01T05:05:00,Southwest Airlines,2473,D1,4
D,2018-08-01T05:15:00,Southwest Airlines,1552,C16,4
D,2018-08-01T05:15:00,American Airlines,2765,B9,4
D,2018-08-01T05:20:00,Southwest Airlines,1540,D2,4
D,2018-08-01T05:20:00,American Airlines,1153,A11,4
D,2018-08-01T05:30:00,Southwest Airlines,2180,C7,4
D,2018-08-01T05:30:00,Southwest Airlines,2553,D4,4
D,2018-08-01T05:35:00,Southwest Airlines,2171,C4,4
D,2018-08-01T05:35:00,Southwest Airlines,2398,D3,4
D,2018-08-01T05:50:00,Southwest Airlines,477,C11,4
D,2018-08-01T05:50:00,Southwest Airlines,2279,C17,4
D,2018-08-01T05:54:00,United Airlines,5326,5,2
D,2018-08-01T06:00:00,American Airlines,3196,B1,4
D,2018-08-01T06:00:00,American Airlines,5836,B3,4
D,2018-08-01T06:00:00,Alaska Airlines,591,10,2
D,2018-08-01T06:00:00,Delta Air Lines,824,16,3
D,2018-08-01T06:00:00,Delta Air Lines,2466,19,3
D,2018-08-01T06:00:00,Delta Air Lines,5779,18,3
D,2018-08-01T06:00:00,Frontier Airlines,1602,25,3
D,2018-08-01T06:00:00,United Airlines,2350,8,2
A,2018-08-01T06:00:00,American Airlines,1945,A26,4
A,2018-08-01T06:00:00,Southwest Airlines,1202,C16,4
D,2018-08-01T06:03:00,United Airlines,1774,3,2
D,2018-08-01T06:05:00,Southwest Airlines,1562,C13,4
A,2018-08-01T06:05:00,Southwest Airlines,34,C7,4
A,2018-08-01T06:05:00,Southwest Airlines,839,D2,4
A,2018-08-01T06:10:00,Southwest Airlines,1210,C8,4
D,2018-08-01T06:15:00,Delta Air Lines,1994,17,3
A,2018-08-01T06:15:00,Southwest Airlines,2356,C19,4
D,2018-08-01T06:25:00,United Airlines,1600,6B,2
A,2018-08-01T06:25:00,Southwest Airlines,825,C11,4
D,2018-08-01T06:30:00,Southwest Airlines,1557,C9,4
D,2018-08-01T06:30:00,American Airlines,567,A5,4
D,2018-08-01T06:30:00,United Airlines,1131,7,2
A,2018-08-01T06:32:00,American Airlines,1765,A3,4
D,2018-08-01T06:35:00,Southwest Airlines,1538,D5,4
A,2018-08-01T06:35:00,Southwest Airlines,2520,C17,4
A,2018-08-01T06:35:00,Southwest Airlines,2391,D3,4
A,2018-08-01T06:37:00,American Airlines,2089,A11,4
D,2018-08-01T06:40:00,Southwest Airlines,34,C7,4
A,2018-08-01T06:40:00,Southwest Airlines,252,D4,4
A,2018-08-01T06:40:00,American Airlines,5757,B20,4
A,2018-08-01T06:40:00,Southwest Airlines,6755,D1,4
A,2018-08-01T06:40:00,Southwest Airlines,1833,C4,4
A,2018-08-01T06:43:00,American Airlines,2026,A13,4
D,2018-08-01T06:45:00,Southwest Airlines,1210,C8,4
D,2018-08-01T06:45:00,American Airlines,407,B7,4
D,2018-08-01T06:45:00,American Airlines,488,A3,4
A,2018-08-01T06:45:00,American Airlines,2005,B6,4
A,2018-08-01T06:45:00,American Airlines,2967,A1,4
A,2018-08-01T06:45:00,American Airlines,5898,B18,4
A,2018-08-01T06:48:00,American Airlines,2053,B9,4
D,2018-08-01T06:50:00,Southwest Airlines,956,D2,4
A,2018-08-01T06:50:00,American Airlines,1861,A30,4
A,2018-08-01T06:50:00,American Airlines,5712,B3,4
A,2018-08-01T06:50:00,American Airlines,5865,B17,4
A,2018-08-01T06:50:00,Southwest Airlines,2116,C13,4
D,2018-08-01T06:55:00,Delta Air Lines,1668,15,3
A,2018-08-01T06:56:00,American Airlines,697,A27,4
A,2018-08-01T06:58:00,American Airlines,693,B25,4
D,2018-08-01T07:00:00,Southwest Airlines,825,C11,4
D,2018-08-01T07:00:00,Southwest Airlines,2131,C11,4
D,2018-08-01T07:00:00,Southwest Airlines,2502,D7,4
D,2018-08-01T07:00:00,American Airlines,682,A7,4
D,2018-08-01T07:00:00,Frontier Airlines,1412,20,3
A,2018-08-01T07:00:00,Southwest Airlines,1463,C9,4
A,2018-08-01T07:00:00,Southwest Airlines,1445,D5,4
A,2018-08-01T07:00:00,Southwest Airlines,2436,C7,4
A,2018-08-01T07:05:00,Southwest Airlines,504,C8,4
A,2018-08-01T07:13:00,American Airlines,645,A29,4
